threshold,precision,recall,f1
0.5667436718940735,0.6013513513513513,0.17049808429118773,0.2656716417910448
0.5666759014129639,0.6040268456375839,0.1724137931034483,0.26825633383010433
0.5665925741195679,0.6066666666666667,0.1743295019157088,0.2708333333333333
0.5665203332901001,0.6026490066225165,0.1743295019157088,0.2704309063893016
0.5664920210838318,0.5986842105263158,0.1743295019157088,0.27002967359050445
0.5663877129554749,0.5947712418300654,0.1743295019157088,0.2696296296296296
0.5663755536079407,0.5974025974025974,0.17624521072796934,0.27218934911242604
0.5662773847579956,0.6,0.1781609195402299,0.27474150664697194
0.5662484169006348,0.6025641025641025,0.18007662835249041,0.27728613569321536
0.5662482976913452,0.6050955414012739,0.18199233716475097,0.27982326951399117
0.5661990642547607,0.6012658227848101,0.18199233716475097,0.27941176470588236
0.5661725997924805,0.5974842767295597,0.18199233716475097,0.2790014684287812
0.5661278367042542,0.59375,0.18199233716475097,0.27859237536656895
0.566021740436554,0.5962732919254659,0.1839080459770115,0.28111273792093705
0.5659703016281128,0.5925925925925926,0.1839080459770115,0.2807017543859649
0.5659612417221069,0.5950920245398773,0.18582375478927204,0.28321167883211684
0.5659173727035522,0.5975609756097561,0.18773946360153257,0.2857142857142857
0.5658692121505737,0.593939393939394,0.18773946360153257,0.2852983988355167
0.5658509731292725,0.5903614457831325,0.18773946360153257,0.28488372093023256
0.5658231973648071,0.5868263473053892,0.18773946360153257,0.28447024673439764
0.5658110976219177,0.5833333333333334,0.18773946360153257,0.28405797101449276
0.5657750368118286,0.5798816568047337,0.18773946360153257,0.28364688856729375
0.5657715797424316,0.5823529411764706,0.1896551724137931,0.2861271676300578
0.5657362341880798,0.5789473684210527,0.1896551724137931,0.2857142857142857
0.5657343864440918,0.5813953488372093,0.19157088122605365,0.2881844380403458
0.5657305717468262,0.5780346820809249,0.19157088122605365,0.2877697841726619
0.5656982064247131,0.5747126436781609,0.19157088122605365,0.28735632183908044
0.5656505823135376,0.5714285714285714,0.19157088122605365,0.28694404591104733
0.5655929446220398,0.5681818181818182,0.19157088122605365,0.2865329512893983
0.5655162334442139,0.5649717514124294,0.19157088122605365,0.2861230329041488
0.5654839873313904,0.5674157303370787,0.19348659003831417,0.2885714285714286
0.5654820799827576,0.5642458100558659,0.19348659003831417,0.28815977175463625
0.5654769539833069,0.5666666666666667,0.19540229885057472,0.2905982905982906
0.5654675960540771,0.56353591160221,0.19540229885057472,0.2901849217638691
0.5654214024543762,0.5659340659340659,0.19731800766283525,0.29261363636363635
0.565395712852478,0.5628415300546448,0.19731800766283525,0.29219858156028367
0.5653351545333862,0.5652173913043478,0.19923371647509577,0.29461756373937675
0.5653166174888611,0.5675675675675675,0.20114942528735633,0.297029702970297
0.5652216076850891,0.5698924731182796,0.20306513409961685,0.29943502824858753
0.5652120113372803,0.5668449197860963,0.20306513409961685,0.2990126939351199
0.5651997327804565,0.5638297872340425,0.20306513409961685,0.2985915492957747
0.5651578307151794,0.5608465608465608,0.20306513409961685,0.2981715893108298
0.565100908279419,0.5578947368421052,0.20306513409961685,0.29775280898876405
0.5650159120559692,0.5549738219895288,0.20306513409961685,0.2973352033660589
0.5649768710136414,0.5572916666666666,0.2049808429118774,0.29971988795518206
0.5649387836456299,0.5595854922279793,0.20689655172413793,0.3020979020979021
0.5649220943450928,0.5567010309278351,0.20689655172413793,0.3016759776536313
0.5649131536483765,0.558974358974359,0.20881226053639848,0.30404463040446306
0.5648600459098816,0.5561224489795918,0.20881226053639848,0.30362116991643456
0.5648471117019653,0.5583756345177665,0.210727969348659,0.305980528511822
0.5648155808448792,0.5606060606060606,0.21264367816091953,0.3083333333333333
0.5648120641708374,0.5628140703517588,0.21455938697318008,0.3106796116504854
0.5647927522659302,0.5671641791044776,0.21839080459770116,0.31535269709543573
0.5647082328796387,0.5643564356435643,0.21839080459770116,0.31491712707182323
0.5647059082984924,0.5615763546798029,0.21839080459770116,0.31448275862068964
0.564669668674469,0.5637254901960784,0.22030651340996169,0.3168044077134986
0.564617931842804,0.5658536585365853,0.2222222222222222,0.31911966987620355
0.564590573310852,0.5631067961165048,0.2222222222222222,0.31868131868131866
0.5645445585250854,0.5603864734299517,0.2222222222222222,0.3182441700960219
0.5644832253456116,0.5576923076923077,0.2222222222222222,0.3178082191780822
0.5644584894180298,0.5598086124401914,0.22413793103448276,0.320109439124487
0.5644347667694092,0.5619047619047619,0.2260536398467433,0.3224043715846995
0.5644271969795227,0.5639810426540285,0.22796934865900384,0.32469304229195095
0.5643812417984009,0.5660377358490566,0.22988505747126436,0.326975476839237
0.5643707513809204,0.568075117370892,0.23180076628352492,0.3292517006802721
0.5643219947814941,0.5654205607476636,0.23180076628352492,0.3288043478260869
0.564318835735321,0.5627906976744186,0.23180076628352492,0.32835820895522394
