threshold,tp,fp,fn,precision,recall,f1
0.0028785423,673,371,3,0.6446360153,0.9955621302,0.7825581395
0.0028771234,673,372,3,0.6440191388,0.9955621302,0.7821034282
0.0028769223,673,373,3,0.6434034417,0.9955621302,0.7816492451
0.0028692097,673,374,3,0.6427889207,0.9955621302,0.7811955891
0.0028686724,673,375,3,0.6421755725,0.9955621302,0.7807424594
0.0028619205,673,376,3,0.6415633937,0.9955621302,0.7802898551
0.0028593263,673,377,3,0.6409523810,0.9955621302,0.7798377752
0.0028479628,673,378,3,0.6403425309,0.9955621302,0.7793862189
0.0028466254,673,379,3,0.6397338403,0.9955621302,0.7789351852
0.0028406030,673,380,3,0.6391263058,0.9955621302,0.7784846732
0.0028388547,673,381,3,0.6385199241,0.9955621302,0.7780346821
0.0028375348,673,382,3,0.6379146919,0.9955621302,0.7775852109
0.0028346747,673,383,3,0.6373106061,0.9955621302,0.7771362587
0.0028236238,673,384,3,0.6367076632,0.9955621302,0.7766878246
0.0028123481,673,385,3,0.6361058601,0.9955621302,0.7762399077
0.0028037946,673,386,3,0.6355051936,0.9955621302,0.7757925072
0.0027991843,673,387,3,0.6349056604,0.9955621302,0.7753456221
0.0027686278,673,388,3,0.6343072573,0.9955621302,0.7748992516
0.0027628071,673,389,3,0.6337099812,0.9955621302,0.7744533947
0.0027450623,673,390,3,0.6331138288,0.9955621302,0.7740080506
0.0027440863,673,391,3,0.6325187970,0.9955621302,0.7735632184
0.0027375901,673,392,3,0.6319248826,0.9955621302,0.7731188972
0.0027234757,673,393,3,0.6313320826,0.9955621302,0.7726750861
0.0027017812,673,394,3,0.6307403936,0.9955621302,0.7722317843
0.0026990385,674,394,2,0.6310861423,0.9970414201,0.7729357798
0.0026919984,674,395,2,0.6304957905,0.9970414201,0.7724928367
0.0026885441,674,396,2,0.6299065421,0.9970414201,0.7720504009
0.0026880710,674,397,2,0.6293183940,0.9970414201,0.7716084717
0.0026764199,674,398,2,0.6287313433,0.9970414201,0.7711670481
0.0026663737,674,399,2,0.6281453868,0.9970414201,0.7707261292
0.0026441189,674,400,2,0.6275605214,0.9970414201,0.7702857143
0.0026340331,674,401,2,0.6269767442,0.9970414201,0.7698458024
0.0026303299,674,402,2,0.6263940520,0.9970414201,0.7694063927
0.0026135596,674,403,2,0.6258124420,0.9970414201,0.7689674843
0.0026063493,674,404,2,0.6252319109,0.9970414201,0.7685290764
0.0025926386,674,405,2,0.6246524560,0.9970414201,0.7680911681
